import des bases...
importé

filtrage ADs dans base vehicules...
fin

emissions totales : 5.014782117362005 Mtonnes de CO2

on part de 5.014782117362005 et on veut 1.9822 (diminution de 60.47285896754525%)

0.6923338049460861 Mtonnes encore à gagner
0.6730093020544035 Mtonnes encore à gagner
0.6727788032533042 Mtonnes encore à gagner
0.651129402902648 Mtonnes encore à gagner
0.6459360621818544 Mtonnes encore à gagner
0.6284407053883989 Mtonnes encore à gagner
0.6133066346438947 Mtonnes encore à gagner
0.6091397500648157 Mtonnes encore à gagner
0.5907796337739433 Mtonnes encore à gagner
0.5502067193698721 Mtonnes encore à gagner
0.5495820370345299 Mtonnes encore à gagner
0.5229523958955078 Mtonnes encore à gagner
0.5224415004967182 Mtonnes encore à gagner
0.5185636331706209 Mtonnes encore à gagner
0.5165808990347573 Mtonnes encore à gagner
0.5080828968672952 Mtonnes encore à gagner
0.5046065815631045 Mtonnes encore à gagner
0.49663392036225784 Mtonnes encore à gagner
0.480470890407789 Mtonnes encore à gagner
0.48002528088351437 Mtonnes encore à gagner
0.4722132523893243 Mtonnes encore à gagner
0.466596834899222 Mtonnes encore à gagner
0.4601797957863314 Mtonnes encore à gagner
0.4501381711841861 Mtonnes encore à gagner
0.44272719819658124 Mtonnes encore à gagner
0.44220318425598015 Mtonnes encore à gagner
0.4399931689705292 Mtonnes encore à gagner
0.4268217695353631 Mtonnes encore à gagner
0.4222552123523762 Mtonnes encore à gagner
0.4216243592627291 Mtonnes encore à gagner
0.37701850503010204 Mtonnes encore à gagner
0.3760272072709927 Mtonnes encore à gagner
0.3675568742801143 Mtonnes encore à gagner
0.3587742878691105 Mtonnes encore à gagner
0.35303313126087876 Mtonnes encore à gagner
0.3415591096141817 Mtonnes encore à gagner
0.3367210963895759 Mtonnes encore à gagner
0.33094023297928454 Mtonnes encore à gagner
0.3270750845171848 Mtonnes encore à gagner
0.32087674164851276 Mtonnes encore à gagner
0.30483622580309633 Mtonnes encore à gagner
0.2823086208070553 Mtonnes encore à gagner
0.27426405440200763 Mtonnes encore à gagner
0.2714736647544831 Mtonnes encore à gagner
0.2679431971757158 Mtonnes encore à gagner
0.2678829186180487 Mtonnes encore à gagner
0.2674670003979618 Mtonnes encore à gagner
0.24929194538705235 Mtonnes encore à gagner
0.24309566368740287 Mtonnes encore à gagner
0.2360216100258572 Mtonnes encore à gagner
0.23262107539458987 Mtonnes encore à gagner
0.22981586305836488 Mtonnes encore à gagner
0.22579625677847104 Mtonnes encore à gagner
0.21882704171194844 Mtonnes encore à gagner
0.21234163578792242 Mtonnes encore à gagner
0.19917143680706872 Mtonnes encore à gagner
0.18223573808750193 Mtonnes encore à gagner
0.1618113309105118 Mtonnes encore à gagner
0.15938977881415162 Mtonnes encore à gagner
0.14267388851583962 Mtonnes encore à gagner
0.11785160410480588 Mtonnes encore à gagner
0.10080151436477558 Mtonnes encore à gagner
0.10080151436477558 Mtonnes encore à gagner
0.09997782993154236 Mtonnes encore à gagner
0.08951765358025399 Mtonnes encore à gagner
0.08053026389481999 Mtonnes encore à gagner
0.07851783354010755 Mtonnes encore à gagner
0.06916410238913806 Mtonnes encore à gagner
0.0633157182752988 Mtonnes encore à gagner
0.05862636282569178 Mtonnes encore à gagner
0.042528560296141604 Mtonnes encore à gagner
0.039372597210425964 Mtonnes encore à gagner
0.031000042863104094 Mtonnes encore à gagner
0.024602300563555835 Mtonnes encore à gagner
0.023229535578521476 Mtonnes encore à gagner
0.01964834467634735 Mtonnes encore à gagner
0.014858219518633309 Mtonnes encore à gagner
0.013099495400215044 Mtonnes encore à gagner
0.0004721752025156345 Mtonnes encore à gagner
1.8738182753885724e-05 Mtonnes encore à gagner
3.9581894983875543e-07 Mtonnes encore à gagner


fin des calculs, nouvelle émission : 1.9821987431549402 Mtonnes, contre 5.014782117362005 au départ, diminution de 60.47288403035018 % (60.47285896754525% voulu)


1407143.4412283418 veh changes contre 2862271.660153106 au depart, 49.16177107916697 % de vehicules changes
