import des bases...
importé

filtrage ADs dans base vehicules...
0.48770072158148703 Mtonnes encore à gagner
0.46474413439267503 Mtonnes encore à gagner
0.4643037073247529 Mtonnes encore à gagner
0.46096071825053087 Mtonnes encore à gagner
0.4592514646851311 Mtonnes encore à gagner
0.45192560074766397 Mtonnes encore à gagner
0.4489287772095685 Mtonnes encore à gagner
0.442055793415735 Mtonnes encore à gagner
0.4281221469032619 Mtonnes encore à gagner
0.4277380007616458 Mtonnes encore à gagner
0.4210034934390683 Mtonnes encore à gagner
0.4161617542234628 Mtonnes encore à gagner
0.41062982395372916 Mtonnes encore à gagner
0.40197325102084513 Mtonnes encore à gagner
0.3955844812039444 Mtonnes encore à gagner
0.3951327450482538 Mtonnes encore à gagner
0.3932275594573478 Mtonnes encore à gagner
0.3818729047718594 Mtonnes encore à gagner
0.3779362175451466 Mtonnes encore à gagner
0.37739237867476105 Mtonnes encore à gagner
0.3389390560604275 Mtonnes encore à gagner
0.3380844890267125 Mtonnes encore à gagner
0.33078247782767956 Mtonnes encore à gagner
0.3232112826457796 Mtonnes encore à gagner
0.31826200970764895 Mtonnes encore à gagner
0.3083706117363587 Mtonnes encore à gagner
0.3041999106806641 Mtonnes encore à gagner
0.29921640774075775 Mtonnes encore à gagner
0.29588438320446486 Mtonnes encore à gagner
0.2905409841797475 Mtonnes encore à gagner
0.27671295327852663 Mtonnes encore à gagner
0.2572926041440087 Mtonnes encore à gagner
0.2503576331051742 Mtonnes encore à gagner
0.24795212478834272 Mtonnes encore à gagner
0.24490861825492294 Mtonnes encore à gagner
0.24485665398107193 Mtonnes encore à gagner
0.24449810379134163 Mtonnes encore à gagner
0.22882995291986807 Mtonnes encore à gagner
0.22348833076499797 Mtonnes encore à gagner
0.21739000864297586 Mtonnes encore à gagner
0.21445851327119358 Mtonnes encore à gagner
0.21204022677444812 Mtonnes encore à gagner
0.20857504894695333 Mtonnes encore à gagner
0.20256710492408891 Mtonnes encore à gagner
0.1969762377482045 Mtonnes encore à gagner
0.18562261793712387 Mtonnes encore à gagner
0.17102287766163538 Mtonnes encore à gagner
0.1534156300952647 Mtonnes encore à gagner
0.1513280851846095 Mtonnes encore à gagner
0.13691783492744403 Mtonnes encore à gagner
0.1155193138834496 Mtonnes encore à gagner
0.10082096065928559 Mtonnes encore à gagner
0.10082096065928559 Mtonnes encore à gagner
0.10011088787201539 Mtonnes encore à gagner
0.09109349446573223 Mtonnes encore à gagner
0.08334574473690992 Mtonnes encore à gagner
0.08161089098284746 Mtonnes encore à gagner
0.07354732964580468 Mtonnes encore à gagner
0.06850561920283971 Mtonnes encore à gagner
0.06446307140145446 Mtonnes encore à gagner
0.050585655427704435 Mtonnes encore à gagner
0.04786499759519103 Mtonnes encore à gagner
0.040647278330258496 Mtonnes encore à gagner
0.035131983244441 Mtonnes encore à gagner
0.033948565153893995 Mtonnes encore à gagner
0.030861331617537235 Mtonnes encore à gagner
0.026731913378128525 Mtonnes encore à gagner
0.025215771896733408 Mtonnes encore à gagner
0.013617978789099316 Mtonnes encore à gagner
0.012295162661965175 Mtonnes encore à gagner
0.011171204058119999 Mtonnes encore à gagner
0.0011440226764838357 Mtonnes encore à gagner
3.228177081626704e-05 Mtonnes encore à gagner
5.62497464384748e-07 Mtonnes encore à gagner


fin des calculs, nouvelle émission : 1.694869138323636 Mtonnes, contre 4.323088032208625 au départ, diminution de 60.79494274240482 % (60.79492281044051% voulu)


1416892.2259125335 veh changes contre 2862271.660153106 au depart, 49.50236714556795 % de vehicules changes
