import des bases...
importé

filtrage ADs dans base vehicules...
0.629164250551109 Mtonnes encore à gagner
0.626908573984216 Mtonnes encore à gagner
0.6172760832332709 Mtonnes encore à gagner
0.6133143789310505 Mtonnes encore à gagner
0.604228515476299 Mtonnes encore à gagner
0.5859519893444789 Mtonnes encore à gagner
0.5854434713203536 Mtonnes encore à gagner
0.5765560419391211 Mtonnes encore à gagner
0.5701554184666819 Mtonnes encore à gagner
0.5628817006345019 Mtonnes encore à gagner
0.5515270217801018 Mtonnes encore à gagner
0.5431266792817278 Mtonnes encore à gagner
0.5425286881725335 Mtonnes encore à gagner
0.5400144430189866 Mtonnes encore à gagner
0.5250846535536429 Mtonnes encore à gagner
0.5198988962808646 Mtonnes encore à gagner
0.5191789831075928 Mtonnes encore à gagner
0.468740416649986 Mtonnes encore à gagner
0.4676194956685973 Mtonnes encore à gagner
0.4579831398427143 Mtonnes encore à gagner
0.44799154590902335 Mtonnes encore à gagner
0.44148394131693935 Mtonnes encore à gagner
0.4284781306322665 Mtonnes encore à gagner
0.42297411833749177 Mtonnes encore à gagner
0.41638608778241215 Mtonnes encore à gagner
0.412004939592693 Mtonnes encore à gagner
0.40495333518969323 Mtonnes encore à gagner
0.38681534325114786 Mtonnes encore à gagner
0.3612802889537785 Mtonnes encore à gagner
0.3521449234979941 Mtonnes encore à gagner
0.34896491889422787 Mtonnes encore à gagner
0.344948448484224 Mtonnes encore à gagner
0.3448796601586337 Mtonnes encore à gagner
0.34440648679372066 Mtonnes encore à gagner
0.323805050616071 Mtonnes encore à gagner
0.31676858712715417 Mtonnes encore à gagner
0.3087695221642517 Mtonnes encore à gagner
0.3049008712221437 Mtonnes encore à gagner
0.3017094944169898 Mtonnes encore à gagner
0.2971448515877433 Mtonnes encore à gagner
0.2892025428797682 Mtonnes encore à gagner
0.28186909790195 Mtonnes encore à gagner
0.2668858943119776 Mtonnes encore à gagner
0.24768926926266488 Mtonnes encore à gagner
0.22459414337669292 Mtonnes encore à gagner
0.2218392413348762 Mtonnes encore à gagner
0.20289176926799302 Mtonnes encore à gagner
0.17482369471961334 Mtonnes encore à gagner
0.15554411585591232 Mtonnes encore à gagner
0.15554411585591232 Mtonnes encore à gagner
0.15460704333521846 Mtonnes encore à gagner
0.14272852448291395 Mtonnes encore à gagner
0.13252249408474714 Mtonnes encore à gagner
0.13023303332875313 Mtonnes encore à gagner
0.11959167108627033 Mtonnes encore à gagner
0.11295027818631187 Mtonnes encore à gagner
0.10761538783960178 Mtonnes encore à gagner
0.08936851864366924 Mtonnes encore à gagner
0.08578462428549871 Mtonnes encore à gagner
0.07625950727425224 Mtonnes encore à gagner
0.06899426623383631 Mtonnes encore à gagner
0.06742770246050922 Mtonnes encore à gagner
0.06334647904929813 Mtonnes encore à gagner
0.05789694707458626 Mtonnes encore à gagner
0.05590825019043244 Mtonnes encore à gagner
0.04065876756363895 Mtonnes encore à gagner
0.038923652244507334 Mtonnes encore à gagner
0.03744580322241298 Mtonnes encore à gagner
0.024293320676948227 Mtonnes encore à gagner
0.014405893771991085 Mtonnes encore à gagner
0.005781824624462306 Mtonnes encore à gagner
0.00031198854460257053 Mtonnes encore à gagner
1.1674722077525956e-05 Mtonnes encore à gagner
3.9429418841052666e-07 Mtonnes encore à gagner


fin des calculs, nouvelle émission : 2.309998539545828 Mtonnes, contre 5.7943834738683035 au départ, diminution de 60.133833910656186 % (60.13380870600449% voulu)


1428910.6110312517 veh changes contre 2862271.660153106 au depart, 49.92225688860078 % de vehicules changes
